track_id,tags,genre,energy,key,loudness,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo_y,mfcc1_mean,mfcc1_variance,mfcc2_mean,mfcc2_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc5_variance,mfcc6_mean,mfcc6_variance,mfcc7_mean,mfcc7_variance,mfcc8_mean,mfcc8_variance,mfcc9_mean,mfcc9_variance,mfcc10_mean,mfcc10_variance,mfcc11_mean,mfcc11_variance,mfcc12_mean,mfcc12_variance,mfcc13_mean,mfcc13_variance,mfcc14_mean,mfcc14_variance,mfcc15_mean,mfcc15_variance,mfcc16_mean,mfcc16_variance,mfcc17_mean,mfcc17_variance,mfcc18_mean,mfcc18_variance,mfcc19_mean,mfcc19_variance,mfcc20_mean,mfcc20_variance
TRSIXMK128F428B838,"metal, heavy_metal, soundtrack, thrash_metal, cover",Punk,0.959,3,-6.489,0.513,175.026,4,0.47706723,0.07379709,0.21989603,0.0025837782,2819.450143094278,176265.33738029137,-4.8294364e-06,0.02523927,4.1935542e-05,0.008572143,89.10290948275862,-6.4180717,1364.4336,62.66549,240.39836,-9.416072,143.73773,58.13025,150.69106,7.3768473,57.848526,12.792679,50.37188,-5.2023206,51.477444,10.410882,41.53324,4.0665026,28.882328,4.152512,22.762035,-4.9549685,33.9349,4.4541554,32.2029,-5.7362804,36.58745,-1.5862797,21.443874,-6.4290557,20.370749,-2.6087606,23.796696,-1.5931423,19.337337,-1.6639689,28.49416,-5.952029,28.541409,8.860577,41.585575
TRDETUH128F9319F7D,"hardcore, metalcore, post_hardcore, screamo",Jazz,0.961,5,-5.227,0.266,154.768,4,0.4975484,0.07562489,0.32651877,0.0029980522,2067.3424635250294,156583.20001975258,-0.0022318494,0.046144683,-0.0037876756,0.023997527,73.828125,22.63324,404.9742,104.85173,236.81195,-23.53606,248.4403,26.994183,146.91281,17.46533,143.83974,-0.3935492,75.697624,5.624178,70.45687,3.6590233,50.417065,3.6876538,55.779472,3.172742,52.307888,0.61824256,41.345154,4.983582,50.066696,-2.3231304,29.281147,-1.1581842,36.422756,3.6520452,39.431,-0.005729746,31.279032,-0.43394163,37.67164,-2.5845952,36.73199,0.3843073,32.140747,4.8546004,36.03812
TRVTVBJ128F934B546,"hardcore, metalcore, post_hardcore, screamo",Metal,0.971,8,-3.917,0.302,173.767,4,0.5541067,0.06388445,0.30887848,0.0020282273,2812.15716301392,98060.78601913706,1.4962324e-05,0.047467362,-2.5554637e-05,0.01948543,117.45383522727272,42.902985,486.33496,69.920944,184.7678,-11.1367445,110.92807,27.160109,188.86136,-5.09402,124.283394,16.879333,47.889328,3.1641917,70.72229,12.365164,58.439556,2.9477756,36.720734,6.186905,30.65842,2.3613138,33.88673,6.9522467,28.327566,-0.733748,35.99101,2.7781224,26.518835,-6.6031957,35.10262,2.3278568,26.109175,-3.5284011,27.494255,1.532808,21.409706,-0.6767656,23.325613,1.5979756,19.833622
TRDAYZT128F4284EEB,"hardcore, metalcore",RnB,0.914,5,-3.757,0.144,129.207,3,0.43853992,0.068504594,0.3174428,0.0011400961,2358.475352895839,75851.20732630785,2.7459103e-06,0.058753915,0.00087597565,0.01249471,129.19921875,33.88429,297.4445,88.474525,211.67854,-37.18981,108.18975,43.0964,90.067375,-3.7073123,41.821533,12.397481,39.24396,4.7673407,34.335026,12.247217,32.450966,5.0116024,37.993477,12.2435255,31.367744,6.0281973,24.819538,6.0101824,19.83515,2.2053437,25.391151,2.678618,20.192047,-2.6718023,22.957811,4.224558,22.661774,-3.0406344,26.867432,9.855209,45.430515,4.048625,27.004171,3.1164465,26.367083
TRAANRJ128F931D72D,"hardcore, metalcore, screamo",Metal,0.991,7,-3.474,0.122,148.837,4,0.48031244,0.08062371,0.29664686,0.0019108753,3102.669223986541,171575.32176342935,8.684781e-06,0.044192746,-1.9616773e-05,0.016823852,151.99908088235293,38.081955,583.5862,60.931488,185.35892,-4.839932,107.184715,29.724728,132.76727,0.89318085,54.77343,17.821396,35.127747,0.59092313,51.934246,17.41779,66.60805,-0.14589141,45.4991,13.560314,49.154415,2.151012,44.581432,6.120147,32.903923,-3.1250343,44.05199,-1.3539822,61.033966,-3.8356442,39.7447,4.206105,36.275875,-6.458227,54.845493,3.036873,39.925495,-4.658394,42.079002,-0.4590422,40.221592
TRRHXWV12903CFEC84,"punk, hardcore, punk_rock",Rock,0.92,10,-2.471,0.582,184.007,4,0.44307846,0.07631785,0.36387223,0.002025914,2636.585347233052,157507.95169453,7.630776e-06,0.074373625,0.00014202134,0.020676585,92.28515625,51.084812,824.9373,75.8998,153.60477,-14.042292,86.94078,36.969456,120.68971,0.7803395,70.16419,13.789921,39.57353,3.5163414,38.384937,8.504495,28.91474,2.5495796,35.4961,9.043313,47.003506,-0.99449694,40.49443,11.178243,34.528698,-1.1444637,30.332481,0.13517411,30.806738,-6.887437,31.439024,1.0392627,28.613213,-4.7902374,36.280067,2.709518,32.81809,-1.072951,24.715788,1.4967576,27.581728
TRJDIBF128F4234F51,"punk, hardcore, punk_rock",Punk,0.996,9,-2.798,0.377,101.249,4,0.4584023,0.07928333,0.25288168,0.0029753298,3134.808473707957,267932.3340213149,9.12516e-06,0.02327744,0.00022878585,0.01980302,99.38401442307692,18.727854,730.8316,60.48039,259.34637,5.2999697,171.2508,32.936954,164.25409,3.5423899,107.271904,11.088875,67.14642,0.9955388,65.7597,3.7991183,56.44654,-2.0479922,46.523415,8.632708,52.55137,-0.17875493,39.041355,2.5905237,42.985863,-4.792752,49.058002,-3.0854552,46.13242,-2.68205,39.641804,0.5805836,40.952618,-3.3061297,36.588245,4.307073,36.82214,-5.208514,31.791351,0.2005979,40.589027
TRVTRGD12903CF81F4,"hardcore, post_hardcore, screamo",Rock,0.931,3,-2.244,0.477,182.076,4,0.40171507,0.080304675,0.3188217,0.0021570174,2907.927738121111,157220.30976078377,-5.221932e-06,0.057551913,-0.00016744385,0.015697,184.5703125,45.503887,348.60617,65.24254,238.22461,-10.235456,115.67857,33.080143,72.25424,1.4892792,50.06645,12.778036,42.579697,0.8915666,41.949715,12.665399,36.54143,-1.2545475,35.173164,10.885957,39.851284,-3.055549,34.898937,1.593584,35.944103,-2.6750994,34.604904,-2.0315914,39.830917,-0.8131142,36.475376,2.5038993,47.44889,-1.6561096,44.737656,0.66934204,44.035366,-1.9106755,52.722595,0.046519984,41.947906
TRNSMEH128F428B6CD,"punk, hardcore, punk_rock, post_hardcore, swedish, screamo",Punk,0.902,7,-8.631,0.181,110.059,4,0.52120817,0.06720328,0.22095834,0.003057688,2834.649905378374,219174.14458505905,4.4799776e-06,0.02203552,-0.0001729586,0.013293215,112.34714673913044,-0.06887241,922.09344,64.16457,308.988,-22.18802,315.06284,21.46211,212.39555,1.2120796,125.489235,15.241937,124.63922,7.4186482,173.28152,9.6908655,79.13429,0.8999771,78.73258,10.709518,51.498737,-0.9095929,46.0945,7.7626653,47.41402,2.7006302,47.160645,5.4634337,41.702045,-3.4394255,44.17396,2.0932937,53.45081,-4.3797665,43.01132,1.9140637,44.582294,1.07185,29.690311,5.3805904,26.600298
TRXULGF12903CBE705,"hardcore, metalcore, melodic_death_metal",Metal,0.981,6,-3.857,0.166,134.941,4,0.46097946,0.0686466,0.2963821,0.0022505005,2984.159677090376,105882.47720446334,-5.8786763e-06,0.054274123,5.1873194e-05,0.011581834,135.99917763157896,44.55523,295.1249,62.885212,123.809135,-14.136652,131.04192,32.500626,94.907776,-5.1349025,69.74723,12.308987,31.160225,-0.9328109,43.568047,9.202923,49.769035,5.0278654,42.93259,9.862434,40.99137,2.2103827,30.468115,7.6720986,32.211704,-3.8866277,31.282701,-3.5669985,36.042973,-3.2175584,40.335304,10.204285,27.926579,0.012537481,23.895046,7.1024137,31.304796,0.9246119,28.218828,0.85991335,29.031788
TRRSOIC128F9343B94,"punk, hardcore, punk_rock, emo",Punk,0.919,1,-3.535,0.484,106.949,4,0.46389553,0.0783675,0.3062296,0.0046414076,2604.105590784365,134829.78200926806,2.3939978e-05,0.045868255,0.00021855706,0.020724237,107.666015625,20.444378,1402.7264,74.49655,181.31001,-16.025183,286.28796,31.267336,217.3489,5.891438,94.717896,12.391217,65.037476,2.1361098,84.97979,14.034637,68.488396,3.7645998,42.1797,10.674931,61.61569,3.0552237,41.354443,9.884469,51.415115,-1.0969841,46.44901,-0.39205685,45.309326,-4.8015976,33.622486,5.793461,33.839077,-2.803423,50.11189,3.9681993,32.866314,5.4572906,49.09262,3.917454,38.413956
TRTTMDJ128F42AC2F3,"punk, hardcore",Punk,0.988,5,-5.431,0.543,114.62,4,0.4645507,0.07792166,0.2393978,0.00094390195,2762.457819905738,156268.86836666404,1.4932019e-05,0.02306662,0.00015823806,0.014566258,117.45383522727272,15.551764,724.71,69.06721,278.38654,-15.147464,142.1268,41.117294,186.84013,-0.64582914,151.19977,12.249333,59.13025,0.74482834,72.09692,7.7888956,57.96562,1.771225,46.40877,4.262009,43.719883,-0.31670377,52.29643,6.49393,47.43386,-0.9212065,37.126762,0.5492293,38.48279,-0.018258924,43.93496,-0.7141158,41.991215,-4.6889696,44.97497,-0.074674055,37.02761,-0.9649336,37.819622,-1.1855977,38.012924
TRINHOG128F42626A9,"metal, punk, hardcore, thrash_metal",Punk,0.971,11,-8.614,0.174,100.082,4,0.49000683,0.07224006,0.16538312,0.0011107475,2773.9862107929416,149094.19868245916,2.8171091e-06,0.010501597,4.550298e-06,0.007000418,103.359375,-21.058334,592.60626,69.373474,331.5289,-20.636465,295.37064,40.12215,354.1893,-4.5493464,101.617455,13.957458,87.15474,-1.1420181,85.74235,5.4796185,49.709255,-2.0300884,57.131203,4.2284565,63.36766,-2.4594011,49.82666,-0.26159507,74.6221,-7.215249,55.797455,-3.9771695,43.637314,-6.0696793,34.648926,-3.2205124,34.404297,-5.5771604,40.21478,0.0755568,34.804916,-4.324738,34.60097,-1.4098188,39.893654
TRKDIMX128F428BB9F,"hardcore, metalcore, screamo",Metal,0.977,2,-4.244,0.0805,113.939,4,0.60483545,0.056315843,0.31943712,0.0014871992,2402.384960106133,81311.41346394265,1.3979864e-05,0.047304023,0.00031015772,0.017845074,112.34714673913044,47.657368,674.5256,89.18308,241.91022,-37.75005,154.35606,27.160889,151.24123,1.4132893,44.44172,14.787805,60.923893,7.9729886,76.934654,17.317244,54.867176,-0.02765932,56.319134,13.938035,36.12844,1.2263273,29.672861,10.495724,34.510822,-2.6294107,31.005726,4.3945823,29.53651,-3.2117798,22.953978,6.3168015,24.617468,-4.3326163,22.4683,2.5739586,18.77672,-3.9161584,18.875717,3.1705446,18.96671
TRIZMMD128F423DB62,"punk, hardcore, ska",Reggae,0.95,7,-5.989,0.981,180.989,4,0.41629633,0.085436605,0.1976609,0.0018713112,2465.0923637850497,181770.9825367202,-0.0007890802,0.019883586,-0.0024494142,0.008954869,89.10290948275862,-32.95268,2712.4412,82.91745,261.1943,-8.001394,255.06865,28.04534,406.85764,-0.44644967,170.4914,3.2849011,96.37831,6.2061396,104.34513,-2.0614538,85.18833,-0.057126876,80.58486,7.3502836,51.98389,1.0108328,55.995937,3.605162,49.330757,-4.175489,52.682198,-0.40536174,37.84721,-3.1037016,41.945217,-3.3428075,33.480083,-8.572881,28.092653,-1.1301434,34.7498,-10.734417,29.404097,-5.886909,39.042835
TRSPYDA128F92FA061,"hardcore, emo, post_hardcore, screamo",Folk,0.929,5,-5.069,0.483,108.415,3,0.41252187,0.082792975,0.27386105,0.0015393216,2844.786239188421,148499.23490133943,-5.4969183e-07,0.038815055,-2.5495926e-06,0.013666834,71.77734375,32.57797,228.08644,71.881,108.50294,-11.181499,126.741585,26.879377,84.26877,-1.1666114,72.38775,9.005885,54.74128,-3.2685347,62.648327,7.9570017,50.358974,1.3149583,45.03089,12.520071,54.560516,1.0631268,33.719658,6.593842,48.4994,-10.36255,51.695435,0.9416605,38.32605,-5.669265,40.37629,3.342079,44.328587,-0.40510738,25.301155,5.626084,28.964693,-2.0038912,40.013714,0.9927953,35.72224
TRGUGQQ128F92F5E4A,"hardcore, thrash_metal, metalcore",Rap,0.996,11,-3.909,0.359,142.03,3,0.54824346,0.06500946,0.3835706,0.00080769433,2720.864390596856,177472.47797771942,-1.4654655e-05,0.083270416,0.0011549727,0.018605873,95.703125,45.222088,456.388,70.6862,188.4445,-3.4426548,142.94324,32.444828,81.128044,8.180043,66.334335,15.056129,29.930473,5.8783584,44.88932,16.616196,30.790443,5.536185,27.215427,10.057546,27.528208,5.286903,30.94479,7.9692264,25.478195,1.5332644,25.235792,2.33348,28.773888,-1.7002898,25.811789,4.049063,28.566975,-3.61369,32.649277,4.30529,41.14114,-1.1518598,31.036903,0.39469028,36.225212
TROOSTO128F428B6F2,"punk, hardcore, post_hardcore, swedish",Punk,0.946,7,-7.392,0.46,107.309,4,0.504652,0.07426107,0.25538003,0.0030297705,2383.3240066700805,338729.2659474788,-2.3465334e-06,0.03723585,6.0081893e-05,0.011494685,107.666015625,-10.143302,1730.7535,85.53319,614.9733,-23.857702,376.3831,37.345573,230.5104,1.9051962,124.926956,14.388357,92.57553,9.779426,106.66845,13.08501,66.60685,5.7870393,85.343254,8.352588,55.171276,1.6156108,51.614616,4.171367,52.45488,0.80408686,47.631832,3.8807187,41.82526,-3.1543255,43.287045,1.5672841,41.192127,-3.0737047,38.5025,2.223245,41.393803,-1.364244,43.72845,3.0619895,39.36704
TRJKMWH128F428A58D,"punk, hardcore, punk_rock, post_punk",Punk,0.996,9,-5.605,0.307,170.752,4,0.5032503,0.068831585,0.10217477,0.00027185888,2811.7666976572195,131203.4535232733,-7.1635595e-06,0.0038184563,-0.00012507143,0.0028288495,172.265625,-48.5811,291.2093,73.15678,166.48006,-28.148298,179.10536,26.658348,139.5718,-8.037621,62.258286,13.0272,59.766743,1.2804778,54.34999,3.8225975,46.933586,-1.609509,37.37193,6.270368,36.371998,-2.284397,34.005386,5.4280324,29.964478,-3.092056,32.285473,2.6336062,31.62471,-3.4504879,27.845177,1.7520329,30.593485,-3.472186,27.249401,2.4974513,25.634224,-5.14525,25.712166,0.9255784,27.447472
TRRSBCP12903CE1DCF,"hardcore, metalcore, post_hardcore",Blues,0.977,1,-3.475,0.196,98.078,3,0.58279985,0.05592259,0.33319113,0.0013544151,2936.084371714049,60985.42119628741,1.903012e-05,0.0464087,0.0006572879,0.0208187,99.38401442307692,58.845383,178.30382,60.997066,85.55227,-19.972681,84.73926,33.8918,68.483185,9.638051,42.024223,18.33151,29.982252,9.395348,28.658875,11.94143,30.86977,2.1930745,28.281029,7.5703464,24.922106,0.48475266,31.73317,9.383502,30.513393,-4.050865,28.012808,0.76703393,23.786781,-7.766749,21.895052,3.8523762,27.912983,-4.4354854,22.828209,3.335719,20.81301,-0.7820507,21.931265,4.403796,24.400787
TRWOJKX12903D06BE4,"hardcore, metalcore, post_hardcore, cover",Metal,0.999,10,-2.909,0.0398,81.23,4,0.5669078,0.05783696,0.30347246,0.0009679584,2721.1104412544,76181.15095630441,1.17566316e-07,0.03904282,-0.00017240326,0.019808201,161.4990234375,59.481945,227.3378,74.46983,175.28688,-33.42311,186.37178,28.473856,120.72305,-1.1065086,88.96142,12.768007,84.61645,-3.2675214,59.349224,7.5297027,45.712925,-0.57511526,44.264713,3.8043988,33.94095,4.6686964,34.550606,6.415119,36.988567,-1.5504631,35.316044,2.0324264,30.687614,-3.4553585,24.195091,2.3909023,27.587238,-7.524559,28.770958,2.613966,23.027596,-3.9268496,28.685522,0.13218704,23.05155
TRFSFTT128F92F8CF3,"metal, hardcore, thrash_metal, metalcore, nu_metal",Folk,0.948,7,-4.814,0.539,95.039,4,0.53205687,0.06907362,0.28201637,0.0020954078,2420.580667053485,177296.02248250812,5.9289346e-06,0.036391385,0.00012549818,0.018273018,95.703125,13.374856,1225.5707,84.02712,357.46634,-22.419025,235.32031,47.10145,377.0056,2.6355054,160.41344,19.160421,81.056076,2.610346,92.75486,10.694522,77.37864,2.4889245,52.63649,7.9812517,30.009384,1.2582386,42.398724,9.546376,34.78547,-4.575659,30.535957,0.14784217,33.06037,-1.1795846,28.512468,0.18317255,24.555803,-3.8565867,27.65007,4.920847,34.95956,-1.6501824,23.16376,2.369931,22.950281
TRDAPBI128F42AC2F4,"punk, hardcore",Punk,0.893,10,-6.355,0.332,180.075,4,0.4424637,0.08347748,0.21536441,0.0071745925,2515.715979051085,155277.69832822113,-6.757314e-06,0.021350214,2.5944159e-05,0.0133631015,184.5703125,-37.5977,11158.14,72.85998,335.60504,-23.608936,321.89606,49.833046,249.74442,3.7355206,204.09044,9.996628,76.49711,1.5691197,89.4666,10.017005,52.456856,0.05750007,74.566574,5.720445,57.470757,2.0121632,68.20931,4.06976,58.317844,-2.9093962,46.424816,-1.1643821,42.39331,-4.0906754,41.99776,-2.3824701,48.09686,-9.876035,56.72484,-0.9761823,57.19102,-0.8300105,70.17434,-1.2081475,77.008286
TRDDEDH128F9308E9F,"hardcore, metalcore, nu_metal",Blues,0.977,4,-3.101,0.216,105.024,4,0.48704764,0.06962318,0.27875033,0.0125117395,2900.044776657417,819482.3704656418,1.3968064e-05,0.03606101,0.0001212138,0.022933222,103.359375,18.038317,11259.292,74.53855,1165.854,-17.039034,569.70746,31.830032,199.08545,-1.9437221,116.47088,8.611741,50.20859,0.41130447,72.6676,7.0266137,75.01782,-2.2084365,40.89158,8.736023,42.363827,2.3778043,34.047684,4.4471803,53.304928,-0.4691883,23.948467,1.1452485,40.673443,-5.356274,36.849083,1.85679,61.190125,-1.445411,27.928284,2.6751008,42.417866,-2.792608,30.465372,2.5305936,28.013678
TRXJUEG128F42AC306,"punk, hardcore, cover",Punk,0.913,11,-5.467,0.361,147.265,4,0.4327263,0.090188734,0.2633286,0.0009702512,2764.369136009684,84356.0642133371,7.29984e-07,0.036688447,6.105073e-05,0.01160335,151.99908088235293,27.97467,306.58087,66.41512,163.90518,-23.601465,82.34006,39.22464,78.37111,5.473961,76.9555,13.494407,38.65882,-5.845703,34.836338,10.9513035,34.753067,3.0584033,35.858624,5.43863,33.72786,4.7946606,37.768078,10.199337,42.002293,-0.91477615,28.573051,1.4001248,35.124184,-3.26963,30.604906,-1.8294387,24.039465,-6.05294,29.424484,-3.0022547,28.908388,-5.582318,33.70489,0.5524458,35.908367
TRHWDCX128F42AC2F5,"punk, hardcore",Punk,0.938,2,-5.119,0.351,53.065,4,0.4968535,0.07761566,0.24710175,0.0015925138,2612.6616347590425,212071.9677512131,-5.7580013e-07,0.028063135,-7.456846e-05,0.013216082,103.359375,3.601651,1963.8928,72.412346,360.98758,-15.396776,203.71297,46.542248,177.4277,6.4498115,136.72751,13.280583,82.64552,2.5562549,68.42625,10.549374,50.07405,-1.3158005,46.400764,6.3856378,54.196426,0.5195853,43.454376,3.0770717,38.74584,-3.4541273,33.9187,-0.35059404,29.817568,-2.8663912,37.5039,-0.36677277,36.167458,-9.70606,38.106293,-2.5869315,39.811195,-4.7891827,39.093967,-1.3643409,52.46227
TRPQCSR128F422310F,hardcore,Country,0.987,7,-4.598,0.287,182.598,4,0.50032854,0.07583059,0.24490191,0.0021729874,2934.368494074975,211867.68601958768,-2.1017535e-05,0.019668497,-0.0003575069,0.01891425,184.5703125,24.957535,419.6035,65.844345,219.8727,-9.677266,127.01565,36.79635,103.35294,4.0184345,91.61808,4.0524454,47.41556,-0.16657935,54.817894,10.085493,54.28656,-4.423645,46.248707,7.0586042,43.565086,0.5703929,35.188034,9.435253,33.021885,-4.0160317,32.04143,0.144912,24.769552,-6.090648,32.897816,5.072129,34.809998,-2.1339312,33.607265,4.04882,29.50771,2.0854807,37.49292,2.04976,30.243504
TRFPARS128F42623C1,"punk, hardcore, punk_rock, post_punk",Punk,0.994,7,-6.217,0.249,101.767,4,0.5128271,0.06711717,0.19525701,0.0009893358,3115.760842364985,213552.898712102,-6.275077e-06,0.010864851,-0.00018025581,0.012771247,103.359375,17.998066,353.13492,60.03467,233.93675,-15.209136,129.62666,27.360455,114.07414,-4.781049,91.34586,13.3038435,48.309227,2.429345,75.9385,4.5156045,52.443512,-0.73705083,38.38427,6.7264705,33.776997,-2.7766993,33.063934,4.341832,39.37199,-4.25244,38.364655,1.3089671,36.940365,-3.9869087,26.821701,-0.27419367,24.1385,-4.0112367,22.857782,0.6538391,23.622904,-4.3822803,22.916496,-0.14567693,30.529926
TRCRYMI128F92E7D37,"punk, hardcore",Punk,0.799,2,-12.403,0.819,186.064,4,0.48365533,0.07357984,0.113551304,0.0007496087,2760.8498627525155,297722.0130238077,-5.5336816e-08,0.005738655,-1.0482536e-05,0.0037548598,92.28515625,-79.551544,871.2371,71.23836,248.81506,-3.3176768,224.99925,32.458714,172.06856,13.895642,81.79654,16.339716,63.271038,2.856626,71.78257,9.874758,48.267513,-9.379792,49.952938,1.6308635,52.034187,-4.3009396,39.837673,0.022490138,40.819927,-7.3130474,42.26418,-1.404055,35.1526,-7.9275184,39.968655,-5.6400867,36.163532,-6.953112,30.939617,0.04517395,30.015827,-4.0690184,28.636833,-0.8058288,29.934984
TRTDNFO128F92D5BF6,"hardcore, punk_rock, cover",Rock,0.926,9,-4.219,0.607,110.567,4,0.5281143,0.06783498,0.2718102,0.0033386701,3003.267669817986,229896.0325475914,2.727341e-05,0.037816916,0.00011316412,0.01539245,143.5546875,16.5477,1484.3618,58.16121,222.98393,-4.9158034,248.72595,42.40012,159.40182,3.6259909,82.900856,14.555772,55.854527,1.8255574,68.12043,13.257949,49.709164,-0.3855528,59.801533,9.393392,42.034946,3.5100913,39.731102,6.608396,35.174347,1.0873475,32.912064,3.609276,32.879463,-2.6764786,33.165817,4.4171953,31.108208,-7.598155,25.275488,3.3506765,31.164425,-1.0361372,29.423859,-1.5217272,29.684006
TRUBYUR128F42621E2,"punk, hardcore, punk_rock",Punk,0.995,7,-2.99,0.147,176.891,4,0.41812187,0.0808153,0.27344233,0.0016474157,2203.17937571964,37671.47138673016,-4.4851786e-06,0.031181175,-3.9893344e-05,0.017362207,117.45383522727272,17.016167,308.23215,107.42648,220.87996,-58.021988,213.20085,47.085403,163.48387,-10.40778,70.09877,4.8190093,89.13971,2.0039372,78.38747,10.490633,80.349495,0.7360317,82.34782,6.2971473,75.21251,-2.7400563,63.167328,3.4413881,62.84562,-6.5780644,57.04114,0.6858963,68.98885,-1.0307117,59.410107,3.283659,51.298374,-1.0041666,66.943085,-0.43223542,49.113712,-3.1341248,49.449883,2.188191,41.359188
TRCLYHT128F1495698,"soul, soundtrack, 70s, oldies, love",RnB,0.244,5,-18.114,0.558,101.57,4,0.38616642,0.09212809,0.18758704,0.0060407426,1457.3576429647371,423586.5380062601,-3.5124312e-06,0.018432848,-3.2241194e-05,0.012372437,103.359375,-138.53328,6010.2725,126.27149,933.1407,12.184532,420.26373,47.207535,136.62099,0.9641631,253.78091,7.101976,104.475845,4.6466756,125.75729,7.720899,75.996216,0.015547289,90.938286,1.2947947,80.438995,-2.6217933,57.36753,-0.46142608,84.66497,-9.343151,62.0923,3.194983,47.83757,-7.7050886,77.755135,2.9480288,84.82796,-7.1447988,100.17446,1.2114342,67.29626,-8.056376,91.5248,0.8069418,125.718796
TRXQWJP128F9307D1F,"soul, 60s, oldies",RnB,0.424,10,-9.97,0.511,170.983,3,0.26184785,0.088476054,0.15614158,0.0032138366,1938.882225162367,349893.698887673,-9.809784e-07,0.021627631,4.2274325e-05,0.0017896518,123.046875,-104.95119,1458.7185,111.91803,677.69824,-23.965149,267.62283,24.092705,252.81364,-10.829494,193.66685,1.3596929,104.41774,-4.7615657,211.10693,2.9664547,79.677315,-7.067701,94.48771,-0.6764819,145.32251,-6.414349,154.82642,-4.491564,97.879875,-4.937342,97.87606,1.553948,74.90126,0.56043464,70.89065,-1.4645227,55.249214,-6.3557105,74.18649,1.5248076,74.87796,-9.3848715,108.51994,-1.7745109,166.51099
